TimeStamp,test.data8i,test.float_data,test.data,test.address
4621.28,73,756.497,516,470
4621.69,73,756.497,516,470
4621.94,74,756.497,516,470
4622.19,74,755.797,514,480
4622.44,74,755.797,514,480
4622.84,74,755.797,514,480
4623.1,74,755.797,514,480
4623.34,74,755.797,514,480
4623.68,74,755.797,514,480
4623.93,75,755.797,514,480
4624.18,75,755.097,512,490
4624.41,75,755.097,512,490
4624.7,75,755.097,512,490
4624.97,75,755.097,512,490
4625.25,75,755.097,512,490
4625.69,75,755.097,512,490
4625.94,76,755.097,512,490
4626.19,76,754.397,510,500
4626.44,76,754.397,510,500
4626.84,76,754.397,510,500
4627.12,76,754.397,510,500
4627.38,76,754.397,510,500
4627.88,76,754.397,510,500
4628.72,77,753.697,508,510
4629.07,77,753.697,508,510
4629.38,77,753.697,508,510
4629.84,77,753.697,508,510
4630.14,78,752.997,506,520
4630.45,78,752.997,506,520
4630.83,78,752.997,506,520
4631.1,78,752.997,506,520
4631.37,78,752.997,506,520
4631.83,78,752.997,506,520
4632.12,79,752.297,504,530
4632.41,79,752.297,504,530
4632.83,79,752.297,504,530
4633.1,79,752.297,504,530
4633.35,79,752.297,504,530
4633.69,79,752.297,504,530
4633.94,80,752.297,504,530
4634.23,80,751.597,502,540
4634.47,80,751.597,502,540
4634.83,80,751.597,502,540
4635.1,80,751.597,502,540
4635.33,80,751.597,502,540
4635.68,80,751.597,502,540
4635.91,80,751.597,502,540
4636.16,81,750.897,500,550
4636.42,81,750.897,500,550
4636.84,81,750.897,500,550
4637.15,81,750.897,500,550
4637.45,81,750.897,500,550
4637.84,81,750.897,500,550
4638.12,82,750.197,498,560
4638.37,82,750.197,498,560
4638.69,82,750.197,498,560
4638.94,82,750.197,498,560
4639.2,82,750.197,498,560
4639.44,82,750.197,498,560
4639.84,82,750.197,498,560
4640.12,83,749.497,496,570
4640.35,83,749.497,496,570
4640.68,83,749.497,496,570
4640.93,83,749.497,496,570
4641.16,83,749.497,496,570
4641.41,83,749.497,496,570
4641.83,83,749.497,496,570
4642.08,84,748.797,494,580
4642.31,84,748.797,494,580
4642.68,84,748.797,494,580
4642.91,84,748.797,494,580
4643.17,84,748.797,494,580
4643.42,84,748.797,494,580
4643.83,84,748.797,494,580
4644.1,85,748.097,492,590
4644.34,85,748.097,492,590
4644.69,85,748.097,492,590
4644.94,85,748.097,492,590
4645.19,85,748.097,492,590
4645.44,85,748.097,492,590
4645.83,85,748.097,492,590
4646.09,86,747.397,490,600
4646.33,86,747.397,490,600
4646.68,86,747.397,490,600
4646.93,86,747.397,490,600
4647.19,86,747.397,490,600
4647.44,86,747.397,490,600
4647.83,86,747.397,490,600
4648.09,87,746.697,488,610
4648.34,87,746.697,488,610
4648.69,87,746.697,488,610
4648.98,87,746.697,488,610
4649.23,87,746.697,488,610
4649.49,87,746.697,488,610
4649.83,87,746.697,488,610
4650.1,88,745.997,486,620
4650.37,88,745.997,486,620
4650.69,88,745.997,486,620
4650.93,88,745.997,486,620
4651.16,88,745.997,486,620
4651.39,88,745.997,486,620
4651.69,88,745.997,486,620
4652.04,89,745.297,484,630
4652.27,89,745.297,484,630
4652.68,89,745.297,484,630
4652.93,89,745.297,484,630
4653.2,89,745.297,484,630
4653.47,89,745.297,484,630
4653.84,89,745.297,484,630
4654.11,90,744.597,482,640
4654.36,90,744.597,482,640
4654.68,90,744.597,482,640
4654.94,90,744.597,482,640
4655.19,90,744.597,482,640
4655.44,90,744.597,482,640
4655.83,90,744.597,482,640
4656.09,91,743.897,480,650
4656.32,91,743.897,480,650
4656.69,91,743.897,480,650
4656.94,91,743.897,480,650
4657.16,91,743.897,480,650
4657.41,91,743.897,480,650
4657.83,91,743.897,480,650
4658.08,92,743.197,478,660
4658.35,92,743.197,478,660
4658.68,92,743.197,478,660
4658.91,92,743.197,478,660
4659.16,92,743.197,478,660
4659.42,92,743.197,478,660
4659.84,92,743.197,478,660
4660.11,93,742.497,476,670
4660.37,93,742.497,476,670
4660.69,93,742.497,476,670
4660.94,93,742.497,476,670
4661.19,93,742.497,476,670
4661.43,93,742.497,476,670
4661.83,93,742.497,476,670
4662.1,94,741.797,474,680
4662.34,94,741.797,474,680
4662.69,94,741.797,474,680
4662.94,94,741.797,474,680
4663.18,94,741.797,474,680
4663.44,94,741.797,474,680
4663.84,94,741.797,474,680
4664.1,95,741.097,472,690
4664.35,95,741.097,472,690
4664.68,95,741.097,472,690
4664.93,95,741.097,472,690
4665.16,95,741.097,472,690
4665.41,95,741.097,472,690
4665.84,95,741.097,472,690
4666.1,96,740.397,470,700
4666.34,96,740.397,470,700
4666.68,96,740.397,470,700
4666.94,96,740.397,470,700
4667.16,96,740.397,470,700
4667.39,96,740.397,470,700
4667.69,96,740.397,470,700
4667.94,97,740.397,470,700
4668.18,97,739.697,468,710
4668.44,97,739.697,468,710
4668.83,97,739.697,468,710
4669.08,97,739.697,468,710
4669.31,97,739.697,468,710
4669.72,97,739.697,468,710
4670.02,98,738.997,466,720
4670.3,98,738.997,466,720
4670.72,98,738.997,466,720
4670.99,98,738.997,466,720
4671.33,98,738.997,466,720
4671.69,98,738.997,466,720
4671.96,99,738.297,466,720
4672.24,99,738.297,464,730
4672.68,99,738.297,464,730
4672.95,99,738.297,464,730
4673.19,99,738.297,464,730
4673.43,99,738.297,464,730
4673.83,99,738.297,464,730
4674.1,100,737.597,462,740
4674.34,100,737.597,462,740
4674.69,100,737.597,462,740
4674.97,100,737.597,462,740
4675.21,100,737.597,462,740
4675.47,100,737.597,462,740
4675.84,100,737.597,462,740
4676.11,101,736.897,460,750
4676.33,101,736.897,460,750
4676.67,101,736.897,460,750
4676.93,101,736.897,460,750
4677.15,101,736.897,460,750
4677.38,101,736.897,460,750
4677.69,101,736.897,460,750
4677.93,102,736.897,460,750
4678.19,102,736.197,458,760
4678.45,102,736.197,458,760
4678.84,102,736.197,458,760
4679.1,102,736.197,458,760
4679.34,102,736.197,458,760
4679.69,102,736.197,458,760
4679.93,103,736.197,458,760
4680.18,103,735.497,456,770
4680.44,103,735.497,456,770
4680.84,103,735.497,456,770
4681.1,103,735.497,456,770
4681.33,103,735.497,456,770
4681.68,103,735.497,456,770
4681.91,103,735.497,456,770
4682.14,104,734.797,454,780
4682.36,104,734.797,454,780
4682.68,104,734.797,454,780
4682.91,104,734.797,454,780
4683.14,104,734.797,454,780
4683.37,104,734.797,454,780
4683.68,104,734.797,454,780
4683.91,104,734.797,454,780
4684.17,105,734.097,452,790
4684.44,105,734.097,452,790
4684.83,105,734.097,452,790
4685.1,105,734.097,452,790
4685.34,105,734.097,452,790
4685.68,105,734.097,452,790
4685.94,106,734.097,452,790
4686.28,106,733.397,450,800
4686.7,106,733.397,450,800
4686.99,106,733.397,450,800
4687.23,106,733.397,450,800
4687.5,106,733.397,450,800
4687.83,106,733.397,450,800
4688.11,107,732.697,448,810
4688.36,107,732.697,448,810
4688.69,107,732.697,448,810
4688.93,107,732.697,448,810
4689.17,107,732.697,448,810
4689.44,107,732.697,448,810
4689.84,107,732.697,448,810
4690.14,108,731.997,446,800
4690.44,108,731.997,446,800
4690.84,108,731.997,446,800
4691.11,108,731.997,446,800
4691.36,108,731.997,446,800
4691.83,108,731.997,446,800
4692.11,109,731.297,444,790
4692.36,109,731.297,444,790
4692.69,109,731.297,444,790
4692.93,109,731.297,444,790
4693.19,109,731.297,444,790
4693.44,109,731.297,444,790
4693.84,109,731.297,444,790
4694.11,110,730.597,442,780
4694.35,110,730.597,442,780
4694.69,110,730.597,442,780
4694.94,110,730.597,442,780
4695.18,110,730.597,442,780
4695.44,110,730.597,442,780
4695.84,110,730.597,442,780
4696.11,111,729.897,440,770
4696.35,111,729.897,440,770
4696.68,111,729.897,440,770
4696.91,111,729.897,440,770
4697.13,111,729.897,440,770
4697.36,111,729.897,440,770
4697.69,111,729.897,440,770
4697.94,112,729.897,440,770
4698.19,112,729.197,438,760
4698.44,112,729.197,438,760
4698.84,112,729.197,438,760
4699.09,112,729.197,438,760
4699.33,112,729.197,438,760
4699.68,112,729.197,438,760
4699.93,112,729.197,438,760
4700.16,113,728.497,436,750
4700.4,113,728.497,436,750
4700.84,113,728.497,436,750
4701.11,113,728.497,436,750
4701.35,113,728.497,436,750
4701.69,113,728.497,436,750
4701.94,114,728.497,436,750
4702.19,114,727.797,434,740
4702.44,114,727.797,434,740
4702.84,114,727.797,434,740
4703.16,114,727.797,434,740
4703.43,114,727.797,434,740
4703.85,114,727.797,434,740
4704.15,115,727.097,432,730
4704.42,115,727.097,432,730
4704.85,115,727.097,432,730
4705.13,115,727.097,432,730
4705.43,115,727.097,432,730
4705.84,115,727.097,432,730
4706.13,116,726.397,430,720
4706.39,116,726.397,430,720
4706.68,116,726.397,430,720
4706.93,116,726.397,430,720
4707.18,116,726.397,430,720
4707.45,116,726.397,430,720
4707.84,116,726.397,430,720
4708.1,117,725.697,428,710
4708.34,117,725.697,428,710
4708.69,117,725.697,428,710
4708.95,117,725.697,428,710
4709.21,117,725.697,428,710
4709.49,117,725.697,428,710
4709.83,117,725.697,428,710
4710.12,118,724.997,426,700
4710.37,118,724.997,426,700
4710.69,118,724.997,426,700
4710.94,118,724.997,426,700
4711.32,118,724.997,426,700
4711.69,118,724.997,426,700
4711.93,119,724.997,426,700
4712.15,119,724.297,424,690
4712.39,119,724.297,424,690
4712.7,119,724.297,424,690
4713.45,119,724.297,424,690
4713.83,119,724.297,424,690
4714.1,120,723.597,422,680
4714.34,120,723.597,422,680
4714.68,120,723.597,422,680
4714.94,120,723.597,422,680
4715.19,120,723.597,422,680
4715.44,120,723.597,422,680
4715.84,120,723.597,422,680
4716.1,121,722.897,420,670
4716.35,121,722.897,420,670
4716.69,121,722.897,420,670
4716.94,121,722.897,420,670
4717.21,121,722.897,420,670
4717.48,121,722.897,420,670
4717.85,121,722.897,420,670
4718.13,122,722.197,418,660
4718.38,122,722.197,418,660
4718.73,122,722.197,418,660
4719.06,122,722.197,418,660
4719.33,122,722.197,418,660
4719.74,122,722.197,418,660
4720.14,123,721.497,416,650
4720.74,123,721.497,416,650
4721.08,123,721.497,416,650
4721.36,123,721.497,416,650
4721.72,123,721.497,416,650
4722.03,124,720.797,414,640
4722.31,124,720.797,414,640
4722.71,124,720.797,414,640
4723.02,124,720.797,414,640
4723.28,124,720.797,414,640
4723.7,124,720.797,414,640
4723.98,125,720.097,412,640
4724.25,125,720.097,412,630
4724.69,125,720.097,412,630
4724.93,125,720.097,412,630
4725.16,125,720.097,412,630
4725.41,125,720.097,412,630
4725.84,125,720.097,412,630
4726.13,126,719.397,410,620
4726.37,126,719.397,410,620
4726.69,126,719.397,410,620
4726.96,126,719.397,410,620
4727.24,126,719.397,410,620
4727.69,126,719.397,410,620
4727.94,127,719.397,410,620
4728.18,127,718.697,408,610
4728.42,127,718.697,408,610
4728.83,127,718.697,408,610
4729.13,127,718.697,408,610
4729.4,127,718.697,408,610
4729.83,127,718.697,408,610
4730.15,-128,717.997,406,600
4731.03,-128,717.997,406,600
4731.69,-128,717.997,406,600
4731.96,-127,717.297,404,600
4732.19,-127,717.297,404,590
4732.44,-127,717.297,404,590
4732.83,-127,717.297,404,590
4733.14,-127,717.297,404,590
4733.41,-127,717.297,404,590
4733.83,-127,717.297,404,590
4734.12,-126,716.597,402,580
4734.42,-126,716.597,402,580
4734.84,-126,716.597,402,580
4735.12,-126,716.597,402,580
4735.42,-126,716.597,402,580
4735.84,-126,716.597,402,580
4736.15,-125,715.897,400,570
4736.7,-125,715.897,400,570
4736.98,-125,715.897,400,570
4737.25,-125,715.897,400,570
4737.69,-125,715.897,400,570
4738.04,-124,715.197,400,570
4738.29,-124,715.197,398,560
4738.69,-124,715.197,398,560
4738.93,-124,715.197,398,560
4739.16,-124,715.197,398,560
4739.38,-124,715.197,398,560
4739.68,-124,715.197,398,560
4739.93,-123,715.197,398,560
4740.16,-123,714.497,396,550
4740.39,-123,714.497,396,550
4740.83,-123,714.497,396,550
4741.1,-123,714.497,396,550
4741.34,-123,714.497,396,550
4741.68,-123,714.497,396,550
4741.91,-122,714.497,396,550
4742.14,-122,713.797,394,540
4742.38,-122,713.797,394,540
4742.69,-122,713.797,394,540
4742.93,-122,713.797,394,540
4743.19,-122,713.797,394,540
4743.43,-122,713.797,394,540
4743.83,-122,713.797,394,540
4744.1,-121,713.097,392,530
4744.34,-121,713.097,392,530
4744.68,-121,713.097,392,530
4744.91,-121,713.097,392,530
4745.14,-121,713.097,392,530
4745.36,-121,713.097,392,530
4745.69,-121,713.097,392,530
4745.91,-121,713.097,392,530
4746.14,-120,712.397,390,520
4746.36,-120,712.397,390,520
4746.68,-120,712.397,390,520
4746.92,-120,712.397,390,520
4747.16,-120,712.397,390,520
4747.39,-120,712.397,390,520
4747.69,-120,712.397,390,520
4747.94,-119,712.397,390,520
4748.17,-119,711.697,388,510
4748.41,-119,711.697,388,510
4748.83,-119,711.697,388,510
4749.11,-119,711.697,388,510
4749.4,-119,711.697,388,510
4749.83,-119,711.697,388,510
4750.1,-118,710.997,386,500
4750.36,-118,710.997,386,500
4750.83,-118,710.997,386,500
4751.12,-118,710.997,386,500
4751.4,-118,710.997,386,500
4751.99,-117,710.297,386,500
4752.24,-117,710.297,384,490
4752.49,-117,710.297,384,490
4752.83,-117,710.297,384,490
4753.16,-117,710.297,384,490
4753.44,-117,710.297,384,490
4753.82,-117,710.297,384,490
4754.11,-116,709.597,382,480
4754.38,-116,709.597,382,480
4754.83,-116,709.597,382,480
4755.12,-116,709.597,382,480
4755.39,-116,709.597,382,480
4755.83,-116,709.597,382,480
4756.1,-115,708.897,380,470
4756.33,-115,708.897,380,470
4756.68,-115,708.897,380,470
4756.91,-115,708.897,380,470
4757.14,-115,708.897,380,470
4757.37,-115,708.897,380,470
4757.69,-115,708.897,380,470
4757.96,-114,708.197,380,470
4758.2,-114,708.197,378,460
4758.44,-114,708.197,378,460
4758.83,-114,708.197,378,460
4759.1,-114,708.197,378,460
4759.35,-114,708.197,378,460
4759.69,-114,708.197,378,460
4759.94,-113,708.197,378,460
4760.21,-113,707.497,376,450
4760.69,-113,707.497,376,450
4760.94,-113,707.497,376,450
4761.18,-113,707.497,376,450
4761.41,-113,707.497,376,450
4761.83,-113,707.497,376,450
4762.12,-112,706.797,374,440
4762.35,-112,706.797,374,440
4762.68,-112,706.797,374,440
4762.91,-112,706.797,374,440
4763.13,-112,706.797,374,440
4763.38,-112,706.797,374,440
4763.69,-112,706.797,374,440
4763.97,-111,706.797,374,440
4764.23,-111,706.097,372,430
4764.48,-111,706.097,372,430
4764.83,-111,706.097,372,430
4765.07,-111,706.097,372,430
4765.29,-111,706.097,372,430
4765.68,-111,706.097,372,430
4765.91,-111,706.097,372,430
4766.13,-110,705.397,370,420
4766.36,-110,705.397,370,420
4766.68,-110,705.397,370,420
4766.91,-110,705.397,370,420
4767.14,-110,705.397,370,420
4767.38,-110,705.397,370,420
4767.68,-110,705.397,370,420
4767.92,-109,705.397,370,420
4768.16,-109,704.697,368,410
4768.4,-109,704.697,368,410
4768.69,-109,704.697,368,410
4769.09,-109,704.697,368,410
4769.35,-109,704.697,368,410
4769.8,-109,704.697,368,410
4770.12,-108,703.997,366,400
4770.42,-108,703.997,366,400
4770.86,-108,703.997,366,400
4771.14,-108,703.997,366,400
4771.42,-108,703.997,366,400
4771.83,-108,703.997,366,400
4772.1,-107,703.297,364,390
4772.59,-107,703.297,364,390
4772.85,-107,703.297,364,390
4773.12,-107,703.297,364,390
4773.4,-107,703.297,364,390
4773.83,-107,703.297,364,390
4774.1,-106,702.597,362,380
4774.34,-106,702.597,362,380
4774.69,-106,702.597,362,380
4774.93,-106,702.597,362,380
4775.18,-106,702.597,362,380
4775.42,-106,702.597,362,380
4775.83,-106,702.597,362,380
4776.08,-105,701.897,360,370
4776.31,-105,701.897,360,370
4776.69,-105,701.897,360,370
4776.93,-105,701.897,360,370
4777.16,-105,701.897,360,370
4777.41,-105,701.897,360,370
4777.83,-105,701.897,360,370
4778.08,-104,701.197,358,360
4778.33,-104,701.197,358,360
4778.68,-104,701.197,358,360
4778.95,-104,701.197,358,360
4779.25,-104,701.197,358,360
4779.69,-104,701.197,358,360
4779.94,-103,701.197,358,360
4780.18,-103,700.497,356,350
4780.44,-103,700.497,356,350
4780.83,-103,700.497,356,350
4781.11,-103,700.497,356,350
4781.36,-103,700.497,356,350
4781.68,-103,700.497,356,350
4781.94,-102,700.497,356,350
4782.18,-102,699.797,354,340
4782.43,-102,699.797,354,340
4782.83,-102,699.797,354,340
4783.07,-102,699.797,354,340
4783.3,-102,699.797,354,340
4783.69,-102,699.797,354,340
4783.91,-102,699.797,354,340
4784.16,-101,699.096,352,330
4784.41,-101,699.096,352,330
4784.83,-101,699.096,352,330
4785.09,-101,699.096,352,330
4785.33,-101,699.096,352,330
4785.69,-101,699.096,352,330
4785.93,-100,699.096,352,330
4786.16,-100,698.396,350,320
4786.47,-100,698.396,350,320
4786.85,-100,698.396,350,320
4787.13,-100,698.396,350,320
4787.39,-100,698.396,350,320
4787.86,-100,698.396,350,320
4788.14,-99,697.696,348,310
4788.42,-99,697.696,348,310
4788.94,-99,697.696,348,310
4789.21,-99,697.696,348,310
4789.46,-99,697.696,348,310
4789.82,-99,697.696,348,310
4790.08,-98,696.996,346,300
4790.32,-98,696.996,346,300
4790.68,-98,696.996,346,300
4790.92,-98,696.996,346,300
4791.19,-98,696.996,346,300
4791.43,-98,696.996,346,300
4791.83,-98,696.996,346,300
4792.11,-97,696.296,344,290
4792.34,-97,696.296,344,290
4792.7,-97,696.296,344,290
4792.96,-97,696.296,344,290
4793.21,-97,696.296,344,290
4793.49,-97,696.296,344,290
4793.83,-97,696.296,344,290
4794.08,-96,695.596,342,280
4794.31,-96,695.596,342,280
4794.69,-96,695.596,342,280
4794.91,-96,695.596,342,280
4795.13,-96,695.596,342,280
4795.36,-96,695.596,342,280
4795.68,-96,695.596,342,280
4795.91,-96,695.596,342,280
4796.16,-95,694.896,340,270
4796.4,-95,694.896,340,270
4796.83,-95,694.896,340,270
4797.09,-95,694.896,340,270
4797.33,-95,694.896,340,270
4797.69,-95,694.896,340,270
4797.94,-94,694.896,340,270
4798.2,-94,694.196,338,260
4798.47,-94,694.196,338,260
4798.83,-94,694.196,338,260
4799.09,-94,694.196,338,260
4799.33,-94,694.196,338,260
4799.68,-94,694.196,338,260
4799.91,-94,694.196,338,260
4800.13,-93,693.496,336,250
4800.37,-93,693.496,336,250
4800.83,-93,693.496,336,250
4801.11,-93,693.496,336,250
4801.39,-93,693.496,336,250
4801.83,-93,693.496,336,250
4802.09,-92,692.796,334,240
4802.32,-92,692.796,334,240
4802.69,-92,692.796,334,240
4802.91,-92,692.796,334,240
4803.18,-92,692.796,334,240
4803.46,-92,692.796,334,240
4803.87,-92,692.796,334,240
4804.17,-91,692.096,332,230
4804.48,-91,692.096,332,230
4804.83,-91,692.096,332,230
4805.13,-91,692.096,332,230
4805.42,-91,692.096,332,230
4805.83,-91,692.096,332,230
4806.12,-90,691.396,330,220
4806.37,-90,691.396,330,220
4806.69,-90,691.396,330,220
4806.94,-90,691.396,330,220
4807.19,-90,691.396,330,220
4807.44,-90,691.396,330,220
4807.83,-90,691.396,330,220
4808.1,-89,690.696,328,210
4808.35,-89,690.696,328,210
4808.69,-89,690.696,328,210
4808.94,-89,690.696,328,210
4809.19,-89,690.696,328,210
4809.48,-89,690.696,328,210
4809.83,-89,690.696,328,210
4810.09,-88,689.996,326,200
4810.34,-88,689.996,326,200
4810.69,-88,689.996,326,200
4810.94,-88,689.996,326,200
4811.19,-88,689.996,326,200
4811.43,-88,689.996,326,200
4811.83,-88,689.996,326,200
4812.15,-87,689.296,324,190
4812.37,-87,689.296,324,190
4812.69,-87,689.296,324,190
4812.96,-87,689.296,324,190
4813.21,-87,689.296,324,190
4813.69,-87,689.296,324,190
4813.93,-86,689.296,324,190
4814.16,-86,688.596,322,200
4814.41,-86,688.596,322,200
4814.82,-86,688.596,322,200
4815.08,-86,688.596,322,200
4815.33,-86,688.596,322,200
4815.69,-86,688.596,322,200
4815.93,-85,688.596,322,200
4816.16,-85,687.896,320,210
4816.41,-85,687.896,320,210
4816.82,-85,687.896,320,210
4817.12,-85,687.896,320,210
4817.4,-85,687.896,320,210
4817.83,-85,687.896,320,210
4818.15,-84,687.196,318,220
4818.45,-84,687.196,318,220
4818.84,-84,687.196,318,220
4819.11,-84,687.196,318,220
4819.35,-84,687.196,318,220
4819.69,-84,687.196,318,220
4820.02,-83,687.196,318,220
4820.3,-83,686.496,316,230
4820.69,-83,686.496,316,230
4820.98,-83,686.496,316,230
4821.24,-83,686.496,316,230
4821.69,-83,686.496,316,230
4821.96,-82,685.796,316,230
4822.22,-82,685.796,314,240
4822.49,-82,685.796,314,240
4822.82,-82,685.796,314,240
4823.07,-82,685.796,314,240
4823.31,-82,685.796,314,240
4823.68,-82,685.796,314,240
4823.91,-81,685.796,314,240
4824.13,-81,685.096,312,250
4824.35,-81,685.096,312,250
4824.68,-81,685.096,312,250
4824.91,-81,685.096,312,250
4825.15,-81,685.096,312,250
4825.41,-81,685.096,312,250
4825.83,-81,685.096,312,250
4826.13,-80,684.396,310,260
4826.37,-80,684.396,310,260
4826.68,-80,684.396,310,260
4826.9,-80,684.396,310,260
4827.13,-80,684.396,310,260
4827.37,-80,684.396,310,260
4827.84,-80,684.396,310,260
4828.14,-79,683.696,308,270
4828.42,-79,683.696,308,270
4828.83,-79,683.696,308,270
4829.13,-79,683.696,308,270
4829.41,-79,683.696,308,270
4829.84,-79,683.696,308,270
4830.39,-78,682.996,306,280
4831.25,-78,682.996,306,280
4831.69,-78,682.996,306,280
4831.96,-77,682.296,306,280
4832.23,-77,682.296,304,290
4832.71,-77,682.296,304,290
4833.06,-77,682.296,304,290
4833.36,-77,682.296,304,290
4833.71,-77,682.296,304,290
4834.04,-76,681.596,302,300
4834.32,-76,681.596,302,300
4834.69,-76,681.596,302,300
4834.96,-76,681.596,302,300
4835.22,-76,681.596,302,300
4835.49,-76,681.596,302,300
4835.83,-76,681.596,302,300
4836.08,-75,680.896,300,310
4836.35,-75,680.896,300,310
4836.69,-75,680.896,300,310
4836.98,-75,680.896,300,310
4837.29,-75,680.896,300,310
4837.69,-75,680.896,300,310
4837.99,-74,680.196,298,310
4838.29,-74,680.196,298,320
4838.69,-74,680.196,298,320
4838.96,-74,680.196,298,320
4839.19,-74,680.196,298,320
4839.43,-74,680.196,298,320
4839.82,-74,680.196,298,320
4840.08,-73,679.496,296,330
4840.32,-73,679.496,296,330
4840.69,-73,679.496,296,330
4840.92,-73,679.496,296,330
4841.16,-73,679.496,296,330
4841.4,-73,679.496,296,330
4841.83,-73,679.496,296,330
4842.09,-72,678.796,294,340
4842.32,-72,678.796,294,340
4842.69,-72,678.796,294,340
4842.93,-72,678.796,294,340
4843.16,-72,678.796,294,340
4843.38,-72,678.796,294,340
4843.68,-72,678.796,294,340
4843.91,-72,678.796,294,340
4844.14,-71,678.096,292,350
4844.37,-71,678.096,292,350
4844.68,-71,678.096,292,350
4844.91,-71,678.096,292,350
4845.13,-71,678.096,292,350
4845.35,-71,678.096,292,350
4845.68,-71,678.096,292,350
4846.16,-71,678.096,292,350
4846.44,-70,677.396,290,360
4846.83,-70,677.396,290,360
4847.07,-70,677.396,290,360
4847.31,-70,677.396,290,360
4847.68,-70,677.396,290,360
4847.91,-70,677.396,290,360
4848.15,-69,676.696,288,370
4848.37,-69,676.696,288,370
4848.68,-69,676.696,288,370
4848.94,-69,676.696,288,370
4849.21,-69,676.696,288,370
4849.48,-69,676.696,288,370
4849.83,-69,676.696,288,370
4850.08,-68,675.996,286,380
4850.33,-68,675.996,286,380
4850.68,-68,675.996,286,380
4850.91,-68,675.996,286,380
4851.13,-68,675.996,286,380
4851.35,-68,675.996,286,380
4851.68,-68,675.996,286,380
4852.09,-67,675.296,284,390
4852.32,-67,675.296,284,390
4852.68,-67,675.296,284,390
4852.92,-67,675.296,284,390
4853.16,-67,675.296,284,390
4853.4,-67,675.296,284,390
4853.83,-67,675.296,284,390
4854.09,-66,674.596,282,400
4854.36,-66,674.596,282,400
4854.68,-66,674.596,282,400
4854.93,-66,674.596,282,400
4855.18,-66,674.596,282,400
4855.43,-66,674.596,282,400
4855.83,-66,674.596,282,400
4856.11,-65,673.896,280,410
4856.35,-65,673.896,280,410
4856.69,-65,673.896,280,410
4856.93,-65,673.896,280,410
4857.16,-65,673.896,280,410
4857.39,-65,673.896,280,410
4857.68,-65,673.896,280,410
4857.91,-65,673.896,280,410
4858.22,-64,673.196,278,420
4858.45,-64,673.196,278,420
4858.83,-64,673.196,278,420
4859.1,-64,673.196,278,420
4859.35,-64,673.196,278,420
4859.69,-64,673.196,278,420
4859.95,-63,673.196,278,420
4860.22,-63,672.496,276,430
4860.48,-63,672.496,276,430
4860.83,-63,672.496,276,430
4861.1,-63,672.496,276,430
4861.38,-63,672.496,276,430
4861.7,-63,672.496,276,430
4862.08,-62,671.796,276,430
4862.33,-62,671.796,274,440
4862.68,-62,671.796,274,440
4862.91,-62,671.796,274,440
4863.14,-62,671.796,274,440
4863.36,-62,671.796,274,440
4863.68,-62,671.796,274,440
4863.9,-62,671.796,274,440
4864.13,-61,671.096,272,450
4864.35,-61,671.096,272,450
4864.69,-61,671.096,272,450
4864.92,-61,671.096,272,450
4865.15,-61,671.096,272,450
4865.38,-61,671.096,272,450
4865.69,-61,671.096,272,450
4865.94,-60,671.096,272,450
4866.19,-60,670.396,270,460
4866.45,-60,670.396,270,460
4866.83,-60,670.396,270,460
4867.1,-60,670.396,270,460
4867.4,-60,670.396,270,460
4867.83,-60,670.396,90,460
4868.09,-59,669.696,92,470
4868.32,-59,669.696,92,470
4868.68,-59,669.696,92,470
4868.93,-59,669.696,92,470
4869.16,-59,669.696,92,470
4869.41,-59,669.696,92,470
4869.83,-59,669.696,92,470
4870.11,-58,668.996,94,480
4870.39,-58,668.996,94,480
4870.84,-58,668.996,94,480
4871.11,-58,668.996,94,480
4871.41,-58,668.996,94,480
4871.83,-58,668.996,94,480
4872.12,-57,668.296,96,490
4872.37,-57,668.296,96,490
4872.84,-57,668.296,96,490
4873.13,-57,668.296,96,490
4873.39,-57,668.296,96,490
4873.68,-57,668.296,96,490
4873.93,-56,668.296,96,490
4874.16,-56,667.596,98,500
4874.38,-56,667.596,98,500
4874.68,-56,667.596,98,500
4874.91,-56,667.596,98,500
4875.13,-56,667.596,98,500
4875.36,-56,667.596,98,500
4875.68,-56,667.596,98,500
4875.91,-56,667.596,98,500
4876.13,-55,666.896,100,510
4876.45,-55,666.896,100,510
4876.83,-55,666.896,100,510
4877.08,-55,666.896,100,510
4877.31,-55,666.896,100,510
4877.69,-55,666.896,100,510
4877.94,-54,666.896,100,510
4878.18,-54,666.196,102,520
4878.43,-54,666.196,102,520
4878.83,-54,666.196,102,520
4879.08,-54,666.196,102,520
4879.31,-54,666.196,102,520
4879.69,-54,666.196,102,520
4879.92,-54,666.196,102,520
4880.15,-53,665.496,104,530
4880.4,-53,665.496,104,530
4880.82,-53,665.496,104,530
4881.08,-53,665.496,104,530
4881.32,-53,665.496,104,530
4881.69,-53,665.496,104,530
4881.94,-52,665.496,104,530
4882.19,-52,664.796,106,540
4882.44,-52,664.796,106,540
4882.83,-52,664.796,106,540
4883.1,-52,664.796,106,540
4883.34,-52,664.796,106,540
4883.69,-52,664.796,106,540
4883.93,-51,664.796,106,540
4884.17,-51,664.096,108,550
4884.42,-51,664.096,108,550
4884.83,-51,664.096,108,550
4885.08,-51,664.096,108,550
4885.32,-51,664.096,108,550
4885.69,-51,664.096,108,550
4885.92,-51,664.096,108,550
4886.16,-50,663.396,110,560
4886.4,-50,663.396,110,560
4886.9,-50,663.396,110,560
